20191030,浦东,北蔡,绿川新苑,47521元/m2,80套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014388/,1991年建成 ,板楼,0.55至1.1元/平米/月,上海芸绮物业管理有限,绿城集团,263,2952户,
20191030,浦东,北蔡,由由民丰苑,58677元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010248/,2002年建成 ,板楼,0.8元/平米/月,上海由由(集团)股份有限,上海由由房地产开发有限公司,8,161户,
20191030,浦东,北蔡,绿星小区,42380元/m2,18套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012074/,1994年建成 ,板楼,0.8元/平米/月,上海长银物业发展有限,上海绿地(集团)有限公司,60,978户,
20191030,浦东,北蔡,联勤小区,42280元/m2,11套在售二手房,https://sh.lianjia.com/xiaoqu/5011000007682/,1998年建成 ,板楼,0.5元/平米/月,上海长银物业发展有限,上海绿地集团,26,312户,
20191030,浦东,北蔡,南新四村,44141元/m2,17套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003831/,1994年建成 ,板楼,0.8元/平米/月,上海绿地物业发展有限,上海建工集团,107,1796户,
20191030,浦东,北蔡,紫叶花园,52224元/m2,31套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010065/,1995年建成 ,板楼,0.5元/平米/月,上海开伦物业管理有限,上海建工集团,153,1944户,
20191030,浦东,北蔡,锦华东南苑,72034元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012716/,2004年建成 ,板楼,0.9至1.75元/平米/月,上海福高物业管理有限,佳益置业发展（上海）有限公司,29,346户,
20191030,浦东,北蔡,莲杨苑,55918元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011254/,2004年建成 ,板楼,1元/平米/月,上海东莲物业管理有限,北蔡房产,47,540户,
20191030,浦东,北蔡,花木新村,47744元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000006257/,1994年建成 ,板楼,0.35至0.8元/平米/月,上海浦东新区花木,花木房产,45,630户,
20191030,浦东,北蔡,莲溪二村,47110元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014479/,1994年建成 ,板楼,0.5至1.5元/平米/月,上海华辰物业管理有限,荣发置业有限公司,35,564户,
20191030,浦东,北蔡,绿川公寓,47597元/m2,8套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003443/,1998年建成 ,板楼,0.35至1.5元/平米/月,上海绿地物业服务有限,绿城集团,27,324户,
20191030,浦东,北蔡,金旋小区,62161元/m2,11套在售二手房,https://sh.lianjia.com/xiaoqu/5011000006298/,1994年建成 ,板楼,0.8元/平米/月,任傶,上海由由集团股份有限公司,33,734户,
20191030,浦东,北蔡,大华锦绣华城(九街区),73047元/m2,9套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012172/,2006年建成 ,板楼,0.99至1元/平米/月,浦华,大华锦绣华城房地产开发有限公司,68,1111户,
20191030,浦东,北蔡,由由六村,52856元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013608/,1995年建成 ,板楼,0.45至0.8元/平米/月,上海建工物业有限,上海由由房地产开发有限公司,98,1259户,
20191030,浦东,北蔡,德圣苑,58996元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000004913/,2012年建成 ,板楼,0.8元/平米/月,上海汇虹物业管理有限,界龙房地产开发公司,9,441户,
20191030,浦东,北蔡,由由三村,49761元/m2,22套在售二手房,https://sh.lianjia.com/xiaoqu/5011000017623/,1993年建成 ,板楼,0.8元/平米/月,上海锦南物业经营有限,上海南市房地产开发实业总公司,95,1227户,
20191030,浦东,北蔡,绿川小区,45626元/m2,42套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003191/,1996年建成 ,板楼,0.5元/平米/月,上海长银物业发展有限,绿城集团,150,1914户,
20191030,浦东,北蔡,莲安东路79弄,47184元/m2,8套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001970/,1994年建成 ,板楼,0.55元/平米/月,振群,北蔡房产,24,318户,
20191030,浦东,北蔡,艾东小区,52558元/m2,23套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012323/,1995年建成 ,板楼,0.8元/平米/月,普三,中房集团,59,1003户,
20191030,浦东,北蔡,由由四村,51312元/m2,22套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012296/,1994年建成 ,板楼,0.25至0.8元/平米/月,上海吉松物业管理中心,上海由由房地产开发有限公司,117,1488户,
20191030,浦东,北蔡,芳芯苑,52276元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000006650/,1994年建成 ,板楼,0.35至0.75元/平米/月,上海航帆物业管理有限,上海裕华,43,540户,
20191030,浦东,北蔡,古北御庭,94889元/m2,14套在售二手房,https://sh.lianjia.com/xiaoqu/5011000005117/,2013年建成 ,板楼,4.5元/平米/月,古北,上海古北(集团)有限公司,11,501户,
20191030,浦东,北蔡,由由五村,51579元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010832/,1994年建成 ,板楼,0.8元/平米/月,上海由由物业管理有限,上海由由房地产开发有限公司,70,957户,
20191030,浦东,北蔡,北蔡苑,51916元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014014/,2000年建成 ,板楼,0.45元/平米/月,上海东莲物业管理有限,南浦开发有限公司,23,217户,
20191030,浦东,北蔡,绿川馨康苑,52387元/m2,13套在售二手房,https://sh.lianjia.com/xiaoqu/5011000016751/,2002年建成 ,板楼,0.9元/平米/月,上海绿地物业服务有限,绿城集团,36,430户,
20191030,浦东,北蔡,芳芯路251弄,62006元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003789/,2012年建成 ,板楼,1.2元/平米/月,上海市花木, 苏州天地源木渎置业有限公司,10,277户,
20191030,浦东,北蔡,芳华路580弄,52375元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000008733/,1994年建成 ,板楼,0.5元/平米/月,上海浦东新区花木,上海花木开发有限公司,33,388户,
20191030,浦东,北蔡,南新三村,44217元/m2,14套在售二手房,https://sh.lianjia.com/xiaoqu/5011000007888/,1994年建成 ,板楼,0.8元/平米/月,上海长银物业发展有限,绿城集团,66,1040户,
20191030,浦东,北蔡,文化馨苑,62418元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013604/,2004年建成 ,板楼,0.6元/平米/月,上海东莲物业管理有限,上海北蔡房地产发展有限公司,75,1127户,
20191030,浦东,北蔡,鹏宏苑,57018元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000004504/,2009年建成 ,板楼,0.8元/平米/月,上海东莲物业管理有限,上海建工集团,33,498户,
20191030,浦东,北蔡,莲泰苑,60017元/m2,8套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002519/,2005年建成 ,板楼,1.45元/平米/月,北蔡,上海北蔡房地产发展有限公司,35,484户,
20191030,浦东,北蔡,大华锦绣华城(十街区),82900元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003486/,2005年建成 ,板楼,1元/平米/月,上海浦华物业管理有限,大华集团上海华宜置业有限公司,31,484户,
20191030,浦东,北蔡,金恒小区,60309元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003585/,1995年建成 ,板楼,0.35至0.8元/平米/月,上海市陆家嘴物业管理有限,上海建工集团,45,696户,
20191030,浦东,北蔡,莲文苑,67262元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000006735/,2004年建成 ,板楼,1.1元/平米/月,上海东莲物业管理,界龙房地产开发公司,27,342户,
20191030,浦东,北蔡,芳华路268弄,51982元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000007529/,1994年建成 ,板楼,0.65至0.85元/平米/月,上海陆家嘴双乐物业管理有限,上海花木开发有限公司,28,312户,
20191030,浦东,北蔡,加东花园,44532元/m2,8套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011218/,1995年建成 ,板楼,1.25元/平米/月,大华集团上海浦华物业管理有限,上海锦绣华城房地产开发有限公司,66,777户,
20191030,浦东,北蔡,莲怡苑,58683元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011780/,2001年建成 ,板楼,0.8元/平米/月,上海三凌物业管理,上海北蔡房地产发展有限公司,53,602户,
20191030,浦东,北蔡,芳华路411弄,55178元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011000007132/,1996年建成 ,板楼,0.6元/平米/月,花木,上海花木开发有限公司,17,224户,
20191030,浦东,北蔡,南新六村,43977元/m2,29套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002975/,1997年建成 ,板楼,0.8元/平米/月,上海田丰物业管理有限,浦东发展有限公司,73,1322户,
20191030,浦东,北蔡,申波苑,60855元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013834/,2003年建成 ,板楼,0.55元/平米/月,上海浦东新区花木,上海鑫荣房地产综合开发有限公司,17,204户,
20191030,浦东,北蔡,由由新邸,60336元/m2,7套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012176/,2003年建成 ,板楼,0.8至0.9元/平米/月,上海由由物业管理有限,上海由由房地产开发有限公司,33,949户,
20191030,浦东,北蔡,聚龙家园,55116元/m2,9套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010806/,2002年建成 ,板楼,0.6元/平米/月,聚龙,上海建工集团,90,1042户,
20191030,浦东,北蔡,紫竹轩,51978元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009240/,2000年建成 ,板楼,0.8元/平米/月,建工,上海建工房产有限公司,29,325户,
20191030,浦东,北蔡,海东公寓,52954元/m2,9套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013875/,1996年建成 ,板楼,0.35元/平米/月,东缘物业有限,上海海东房地产有限公司,61,703户,
20191030,浦东,北蔡,由由新景苑,61552元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002877/,2001年建成 ,板楼,0.6至0.8元/平米/月,上海由由物业管理有限,上海由由房地产开发有限公司,25,299户,
20191030,浦东,北蔡,大华锦绣华城(十七街区)(公寓),90913元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000004976/,2014年建成 ,板楼,4元/平米/月,上海浦华物业管理有限,上海锦绣华城房地产开发有限公司,3,100户,
20191030,浦东,北蔡,锦华花园,62141元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013679/,1997年建成 ,板楼,0.55至1.45元/平米/月,建工,上海陆家嘴(集团)有限公司,57,690户,
20191030,浦东,北蔡,北中路280弄,44352元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009589/,1990年建成 ,板楼,0.45元/平米/月,上海浦东新区北房,上海北蔡房地产发展有限公司,23,324户,
20191030,浦东,北蔡,莲琼苑,58587元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000005221/,2003年建成 ,板楼,1.2元/平米/月,上海东莲物业管理有限,上海北蔡房地产发展有限公司,40,438户,
20191030,浦东,北蔡,芳华路673弄,49549元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000006303/,1995年建成 ,板楼,0.6元/平米/月,上海市花木,上海花木开发有限公司,18,228户,
20191030,浦东,北蔡,莲溪三村,49033元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010049/,1995年建成 ,板楼,0.35至0.79元/平米/月,北房物业管理有限,上海北蔡房地产发展有限公司,56,672户,
20191030,浦东,北蔡,莲东新村,48401元/m2,7套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003374/,1996年建成 ,板楼,0.45元/平米/月,绿地,绿城集团,32,347户,
20191030,浦东,北蔡,龙博公寓,60277元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002885/,2009年建成 ,板楼,1.1元/平米/月,北蔡,上海驭翔置业有限公司,38,955户,
20191030,浦东,北蔡,芳华路229弄,49854元/m2,7套在售二手房,https://sh.lianjia.com/xiaoqu/5011000007696/,1998年建成 ,板楼,0.35至0.65元/平米/月,上海花木,上海花木开发有限公司,26,294户,
20191030,浦东,北蔡,芳草苑(浦东),51244元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013986/,1998年建成 ,板楼,0.65元/平米/月,上海花木,上海信尔房地产经营开发实业有限公司,14,164户,
20191030,浦东,北蔡,莲宏苑,50927元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009609/,1992年建成 ,板楼,0.8元/平米/月,建工,上海虹桥高尔夫俱乐部有限公司,33,360户,
20191030,浦东,北蔡,莲康苑,54000元/m2,8套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002330/,2012年建成 ,板楼,0.8元/平米/月,上海莲溪物业管理有限,界龙房地产开发公司,40,2720户,
20191030,浦东,北蔡,欣顺小区,46127元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011906988126279/,1995年建成 ,板楼,0.5元/平米/月,上海绿地物业服务有限,上海绿地集团,22,396户,
20191030,浦东,北蔡,培育苑,51352元/m2,11套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009610/,1994年建成 ,板楼,0.75元/平米/月,上海建工物业有限,上海建工房产有限公司,18,342户,
20191030,浦东,北蔡,芳华路253弄,50760元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011000006510/,1995年建成 ,板楼,0.65至0.8元/平米/月,上海花木,上海花木开发有限公司,24,330户,
20191030,浦东,北蔡,金顺小区,62353元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014704/,1994年建成 ,板楼,0.35至0.8元/平米/月,上海建工物业有限,上海由由物业管理有限公司,36,558户,
20191030,浦东,北蔡,莲安东路80弄,48318元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019450/,1994年建成 ,板楼,0.48元/平米/月,浦房物业服务中心有限,上海绿地集团,14,240户,
20191030,浦东,北蔡,芳华路713弄,50328元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000005820/,1995年建成 ,板楼,0.6元/平米/月,上海花木,上海花木开发有限公司,24,360户,
20191030,浦东,北蔡,大华斐勒公园,84394元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5014481998491993/,2018年建成 ,板楼,10元/平米/月,上海浦华物业管理有限,上海锦绣华城房地产开发有限公司,39,742户,
20191030,浦东,北蔡,海上国际花园(二期),44814元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000015605/,2008年建成 ,塔楼/板楼,1.88元/平米/月,上海杨房物业管理有限,上海香溢房地产有限公司,3,243户,
20191030,浦东,北蔡,环龙公寓,45573元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014739/,2002年建成 ,板楼,1元/平米/月,上海中凯物业有限,上海泰龙房地产发展有限公司,18,243户,
20191030,浦东,北蔡,虞泽苑,59697元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003252/,2012年建成 ,板楼,1.12元/平米/月,上海莲溪物业管理有限,上海鹏丰置业有限公司,16,738户,
20191030,浦东,北蔡,杨高南路2877弄,48067元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000821/,1994年建成 ,板楼,1.25元/平米/月,上海锦明,上海中天置业发展有限公司,9,132户,
20191030,浦东,北蔡,莲溪一村,47372元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001465/,1993年建成 ,板楼,1元/平米/月,东莲,上海绿地集团,24,464户,
20191030,浦东,北蔡,高科西路2763弄,49993元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001909/,1994年建成 ,板楼,0.6元/平米/月,北蔡,上海华佳实业有限公司,16,274户,
20191030,浦东,北蔡,芳华路188弄,47690元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5011000004177/,1995年建成 ,板楼,0.7元/平米/月,花木,花木房产,24,280户,
20191030,浦东,北蔡,南新一村(下南路161弄),43380元/m2,8套在售二手房,https://sh.lianjia.com/xiaoqu/5011000018707/,1992年建成 ,板楼,0.7元/平米/月,上海长银物业发展有限,上海市绿地集团置业有限公司,38,456户,
20191030,浦东,北蔡,东莲大厦,42746元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012974/,1998年建成 ,塔楼/板楼,1元/平米/月,上海东莲物业管理有限,上海北蔡房地产发展有限公司,1,176户,
20191030,浦东,北蔡,莲溪六村,49257元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014924/,1994年建成 ,板楼,0.35至0.79元/平米/月,上海浦东新区北房,志诚地产,52,1029户,
20191030,浦东,北蔡,莲中二村,48259元/m2,12套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011795/,1994年建成 ,板楼,0.36至0.45元/平米/月,上海莲溪物业管理有限,北蔡房产,36,481户,
20191030,浦东,北蔡,新花苑,52174元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010193/,1995年建成 ,板楼,0.6元/平米/月,上海宝隆物业管理有限,花木房产,20,254户,
20191030,浦东,北蔡,莲中路174弄,45950元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003342/,1994年建成 ,板楼,0.8元/平米/月,上海嘉宝物业服务有限,上海建工集团,17,222户,
20191030,浦东,北蔡,和平小区(浦东),48729元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000283/,1994年建成 ,板楼,0.3元/平米/月,浦房集团物业管理有限,上海和平实业有限公司,12,174户,
20191030,浦东,北蔡,芳草路253弄,54359元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000005874/,2001年建成 ,板楼,0.35元/平米/月,上海源开房地产开发,上海裕华,9,100户,
20191030,浦东,北蔡,白杨小区,50882元/m2,9套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009022/,1995年建成 ,板楼,0.43至0.65元/平米/月,上海陆家嘴物业管理有限,花木房产,50,586户,
20191030,浦东,北蔡,锦三角花园(公寓),65262元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013366/,1998年建成 ,板楼,1.5元/平米/月,上海浦东物业管理,上海华辰房地产开发有限公司,23,394户,
20191030,浦东,北蔡,宝华海尚郡领(别墅),76108元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019110/,2014年建成 ,板楼,2.88至4元/平米/月,上海安荣物业管理服务有限,上海香溢房地产有限公司,49,49户,
20191030,浦东,北蔡,连波路228弄,57767元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002507/,1996年建成 ,板楼,0.5元/平米/月,自主,花木房产,30,364户,
20191030,浦东,北蔡,莲珠大厦,35300元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011364/,2000年建成 ,塔楼,1元/平米/月,上海东莲物业管理有限,上海莲珠置业有限公司,1,2175户,
20191030,浦东,北蔡,莲园路580弄,暂无,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000008354/,1996年建成 ,板楼,0.5元/平米/月,上海浦东新区北房,北蔡房产,3,45户,
20191030,浦东,北蔡,莲中路191弄,47807元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019373/,1993年建成 ,板楼,0.8元/平米/月,上海莲溪物业管理有限,嘉宝房产,4,48户,
