20191030,浦东,惠南,惠康苑,25069元/m2,32套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001735/,2010年建成 ,塔楼/板楼,1.17至1.2元/平米/月,上海佳信物业管理有限,上海中建申拓投资发展有限公司,39,3183户
20191030,浦东,惠南,锦绣汇丽苑,24898元/m2,7套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011330/,2007年建成 ,板楼,1.25元/平米/月,上海汇丽物业管理有限,上海良伟置业有限公司,46,564户
20191030,浦东,惠南,布鲁斯小镇(二期),26766元/m2,12套在售二手房,https://sh.lianjia.com/xiaoqu/5020035950178990/,2011年建成 ,板楼,1.9至1.98元/平米/月,上海欣周物业管理有限,上海绿地集团,33,886户
20191030,浦东,惠南,布鲁斯小镇(一期),27086元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012453/,2010年建成 ,板楼,1.9元/平米/月,上海宝钢源康物业管理有限,上海市绿地集团置业有限公司,8,188户
20191030,浦东,惠南,枫丹白露别墅,46452元/m2,17套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014333/,2000年建成 ,板楼,3至3.5元/平米/月,上海菱建物业管理有限,上海爱凌置业有限公司,272,272户
20191030,浦东,惠南,听潮民乐苑,26802元/m2,9套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000493/,2002年建成 ,板楼,0.4元/平米/月,悦聘,上海申东房地产公司,120,1200户
20191030,浦东,惠南,新凤凰城,29610元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002154/,2006年建成 ,板楼,1.22至4.5元/平米/月,上海鑫源,上海颐和置业有限公司,29,575户
20191030,浦东,惠南,华钜御庭(一期),34973元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011102206867/,2007年建成 ,板楼,1.4元/平米/月,暂无信息,上海颐和置业有限公司,12,387户
20191030,浦东,惠南,水利新村,25826元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019414/,1979年建成 ,板楼,0.5元/平米/月,万达,天津投资有限公司,10,109户
20191030,浦东,惠南,东城花苑二村,26515元/m2,11套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011160/,1998年建成 ,板楼,0.6元/平米/月,上海联讯物业管理有限,上海南汇物资总公司房地产开发公司,89,585户
20191030,浦东,惠南,江南清漪园,26549元/m2,7套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012668/,2004年建成 ,板楼,0.55元/平米/月,万亚,上海在线置业发展有限公司,32,600户
20191030,浦东,惠南,龙源星城,18370元/m2,25套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011974/,2001年建成 ,板楼,0.6至1元/平米/月,东土,东土集团有限公司,42,1566户
20191030,浦东,惠南,民乐城丽园(北园),26208元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001992/,2014年建成 ,板楼,1.17元/平米/月,上海彩虹房屋物业管理有限,彩虹房地产,40,886户
20191030,浦东,惠南,惠丰园小区,26352元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019552/,1994年建成 ,板楼,0.3元/平米/月,上海鑫源,青岛良友房地产开发有限公司,13,154户
20191030,浦东,惠南,工农新村(惠南),24737元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016703531789662/,1981年建成 ,板楼,1元/平米/月,自主,暂无信息,2,50户
20191030,浦东,惠南,浦东颐景园,37571元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019848/,2017年建成 ,板楼,2.8元/平米/月,上海颐景园物业管理有限,上海三花颐景置业有限公司,18,1248户
20191030,浦东,惠南,禹洲商业广场,17044元/m2,22套在售二手房,https://sh.lianjia.com/xiaoqu/5011000018888/,2015年建成 ,塔楼,暂无信息,深圳华侨城物业服务,上海禹洲房地产开发有限公司,8,1053户
20191030,浦东,惠南,中汇花园(南汇),23612元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013849/,1995年建成 ,板楼,0.6至5元/平米/月,泰燕,上海中汇投资发展总公司,46,303户
20191030,浦东,惠南,东城华都,26267元/m2,8套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019040/,2004年建成 ,板楼,0.8元/平米/月,自主,上海山易巴房地产开发有限公司,30,314户
20191030,浦东,惠南,听潮五村,24254元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000005527/,1993年建成 ,板楼,0.5元/平米/月,自主,上海欣周开发有限公司,153,1014户
20191030,浦东,惠南,听潮一村,25635元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002144/,1987年建成 ,板楼,0.9元/平米/月,上海南汇惠房物业管理有限,上海欣周开发有限公司,55,838户
20191030,浦东,惠南,城基路242号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016635435715265/,1987年建成 ,板楼,暂无信息,暂无信息,暂无信息,1,20户
20191030,浦东,惠南,靖海苑(公寓),26464元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002412/,2005年建成 ,板楼,1.1元/平米/月,上海南汇惠房物业管理有限,暂无信息,17,144户
20191030,浦东,惠南,香桂园,24832元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000301/,2007年建成 ,板楼,0.8元/平米/月,圣维仕,上海燕阳置业有限公司,24,298户
20191030,浦东,惠南,梅花路169弄,26404元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/509821540057763/,1999年建成 ,板楼,暂无信息,暂无信息,暂无信息,11,106户
20191030,浦东,惠南,金地城三期御领,28449元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019616/,2013年建成 ,板楼,1.6元/平米/月,暂无信息,上海甬申置业有限公司,16,493户
20191030,浦东,惠南,西门新村,21290元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001806/,1973年建成 ,板楼,0.44元/平米/月,上海南汇惠房物业管理有限,暂无信息,21,295户
20191030,浦东,惠南,西南新村,22214元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001671/,1979年建成 ,板楼,0.44元/平米/月,上海南汇惠房物业管理有限,暂无信息,26,448户
20191030,浦东,惠南,莎海苑,22388元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011063203508/,2003年建成 ,板楼,0.6元/平米/月,上海彩虹房屋物业管理有限,暂无信息,16,110户
20191030,浦东,惠南,车站南路12号,21832元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019559/,1994年建成 ,板楼,0.3元/平米/月,上海南汇惠房物业管理有限,上海临港南汇新城经济发展有限公司,6,90户
20191030,浦东,惠南,吉园坊,25456元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001957/,2008年建成 ,板楼,暂无信息,暂无信息,暂无信息,45,1524户
20191030,浦东,惠南,东城时代华庭(公寓),27360元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009013/,2001年建成 ,板楼,0.5至2元/平米/月,威格斯,宏士达房地产开发有限公司,59,788户
20191030,浦东,惠南,锦园坊,24321元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001655/,2007年建成 ,板楼,0.4至0.8元/平米/月,自主,上海培润实业发展有限公司,24,428户
20191030,浦东,惠南,泰燕华庭,25844元/m2,7套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001847/,2005年建成 ,板楼,0.75元/平米/月,泰燕,上海泰燕房地产有限公司,44,500户
20191030,浦东,惠南,南园坊,19248元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002725/,2004年建成 ,板楼,暂无信息,暂无信息,暂无信息,112,551户
20191030,浦东,惠南,育新新村,23949元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019745/,1981年建成 ,板楼,0.2元/平米/月,上海南汇惠房物业管理有限,上海县房地产,7,119户
20191030,浦东,惠南,碧桂园浦东南郡,26656元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001240/,2009年建成 ,板楼/塔板结合,1.37元/平米/月,鼎基,上海鼎基房地产开发有限公司,33,1212户
20191030,浦东,惠南,农场路13号,21233元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389495337304/,1992年建成 ,板楼,暂无信息,暂无信息,暂无信息,1,15户
20191030,浦东,惠南,成功家园(公寓),21434元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000004454/,2010年建成 ,板楼,1.5元/平米/月,上海怡东物业管理有限,上海诚功实业有限公司,8,81户
20191030,浦东,惠南,卫星东路50弄,暂无,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019955/,1978年建成 ,板楼,0.3元/平米/月,上海南汇惠房物业管理有限,暂无信息,4,88户
20191030,浦东,惠南,兴东佳苑(二期),30522元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102206564/,2013年建成 ,板楼,2元/平米/月,自主,上海浩东置业有限公司,7,118户
20191030,浦东,惠南,西门锦绣苑,26518元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010458/,2006年建成 ,板楼,0.5至1元/平米/月,上海彩虹房屋物业管理有限,彩虹房地产,83,1008户
20191030,浦东,惠南,广衍路29弄,22275元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102206629/,1998年建成 ,板楼,暂无信息,暂无信息,暂无信息,2,24户
20191030,浦东,惠南,华盛新村,25402元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010201/,1995年建成 ,板楼,0.5元/平米/月,暂无信息,暂无信息,27,305户
20191030,浦东,惠南,南粮新村,24324元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000018926/,1989年建成 ,板楼,0.3元/平米/月,南信,南信隆开发商有限公司,8,128户
20191030,浦东,惠南,文化新村(惠南),22611元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019707/,1982年建成 ,塔楼/板楼,0.6元/平米/月,上海图锦物业有限,暂无信息,21,212户
20191030,浦东,惠南,梅花新村(惠南),25647元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011102207788/,1993年建成 ,板楼,0.4元/平米/月,上海彩虹房屋物业管理有限,暂无信息,31,309户
20191030,浦东,惠南,皇宫半岛,26774元/m2,7套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013732/,2004年建成 ,板楼,0.4元/平米/月,上海佳安物业管理有限责任,上海生南房地产开发(集团)有限公司,135,225户
20191030,浦东,惠南,华观商住楼,20455元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011386420997483/,2004年建成 ,板楼,暂无信息,暂无信息,暂无信息,10,80户
20191030,浦东,惠南,彩虹苑,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000005127/,2003年建成 ,板楼,暂无信息,暂无信息,暂无信息,5,39户
20191030,浦东,惠南,美邦启立产业园,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013147/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,6,10户
20191030,浦东,惠南,广衍路51弄,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/509821540319457/,1980年建成 ,板楼,暂无信息,暂无信息,暂无信息,8,8户
20191030,浦东,惠南,靖海苑(别墅),暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000005394/,2005年建成 ,板楼,1.1元/平米/月,上海南汇惠房物业管理有限,暂无信息,12,12户
20191030,浦东,惠南,东门大街78号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970599657677/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,下盐路6666号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970523373593/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,盐大路2469号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970523374505/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,文化路113号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389506369911/,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1,18户
20191030,浦东,惠南,新街路2号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389506370521/,1980年建成 ,板楼,暂无信息,暂无信息,暂无信息,1,12户
20191030,浦东,惠南,南祝路3941号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020023222486805/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,东门大街410号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389398891484/,1989年建成 ,未知,暂无信息,暂无信息,暂无信息,1,4户
20191030,浦东,惠南,东门大街420弄,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389501103424/,1999年建成 ,未知,暂无信息,暂无信息,暂无信息,2,5户
20191030,浦东,惠南,民乐城丽冬苑,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020031869703731/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,2,73户
20191030,浦东,惠南,文体路10号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389371080646/,1976年建成 ,板楼,暂无信息,暂无信息,暂无信息,1,15户
20191030,浦东,惠南,新村路1430号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970736496890/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,2户
20191030,浦东,惠南,新村路1410号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970736496888/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,2户
20191030,浦东,惠南,民乐城馨园,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389398891419/,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,22,672户
20191030,浦东,惠南,听潮南路128号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970736497206/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,亦园路142弄,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389506369615/,2002年建成 ,板楼,暂无信息,暂无信息,暂无信息,4,27户
20191030,浦东,惠南,振欣路126号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389506369956/,1984年建成 ,未知,暂无信息,暂无信息,暂无信息,1,4户
20191030,浦东,惠南,汇华路1弄,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389495337411/,2002年建成 ,板楼,暂无信息,暂无信息,暂无信息,5,27户
20191030,浦东,惠南,大同路487号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389495337924/,1983年建成 ,板楼,暂无信息,暂无信息,暂无信息,1,15户
20191030,浦东,惠南,文益街1、5号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020026296321805/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,南团公路69、71号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020025062553515/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,迎薰路1163号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020025288085761/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,拱北路2327号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020027693585435/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,通济路78号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970736497260/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,靖海路185弄,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389501103746/,2011年建成 ,板楼,暂无信息,暂无信息,暂无信息,4,40户
20191030,浦东,惠南,新村路1250号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970736496881/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,2户
20191030,浦东,惠南,川南奉公路6688号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970675941507/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,振兴大楼(黄路镇),暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016635417605037/,1982年建成 ,板楼,0.8元/平米/月,暂无信息,暂无信息,2,30户
20191030,浦东,惠南,通济路150号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970736497259/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,新村路791号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970736496930/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,迎熏路1059号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020032400537105/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,拱极路2273号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970691145875/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,拱北路581号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970691145873/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,宣黄路2626号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970630066662/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,拱极路3045号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970691145889/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,拱极路2574号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970691145880/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,钦公塘路509弄37号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020027096663141/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,天雅村酒店,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5010277429980721/,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,城东路86号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012517882212109/,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1,10户
20191030,浦东,惠南,拱极路4758号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970691145891/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,拱极路2554号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970691145879/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,人民东路2635弄22号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5013332524576188/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,南园路165弄97号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5014216716364867/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,惠南,城东路759弄47号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970660738032/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
