20191030,浦东,金桥,丽都成品,58464元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012310/,2005年建成 ,塔楼/板楼/平房,1.35至1.65元/平米/月,上海安居物业有限,上海中星（集团）有限公司,31,1121户
20191030,浦东,金桥,金桥和苑,58970元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001978/,2011年建成 ,板楼,0.75元/平米/月,上海欣城物业管理有限,上海大金桥置业开发有限公司,29,512户
20191030,浦东,金桥,金和佳园,53912元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000017440/,2003年建成 ,板楼,1元/平米/月,上海畅苑物业管理有限,上海金合房地产有限公司,39,448户
20191030,浦东,金桥,金鹏苑,58698元/m2,16套在售二手房,https://sh.lianjia.com/xiaoqu/5011000017670/,1996年建成 ,板楼,0.8元/平米/月,上海凌浦物业有限,上海金鹏房地产开发有限公司,70,840户
20191030,浦东,金桥,东方城市华庭,56857元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011777/,2006年建成 ,板楼,1.55元/平米/月,上海联讯物业管理有限,上海赣华房地产开发有限公司,13,330户
20191030,浦东,金桥,博一小区,48047元/m2,14套在售二手房,https://sh.lianjia.com/xiaoqu/5011000015271/,1995年建成 ,板楼,0.2至0.9元/平米/月,上海驰振物业管理有限,上海驰振物业管理有限公司,89,1566户
20191030,浦东,金桥,柳博小区(柳一小区),57100元/m2,15套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003818/,1994年建成 ,板楼,0.3至0.8元/平米/月,浦房集团物业管理有限,上海建工集团,52,924户
20191030,浦东,金桥,莱阳北小区,43852元/m2,12套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012093/,1990年建成 ,板楼,0.65元/平米/月,高桥,上海市人民政府动迁组,86,1648户
20191030,浦东,金桥,连城新苑,55548元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014281/,2005年建成 ,板楼,1.75元/平米/月,上海陆家嘴物业管理有限,上海连盈置业发展有限公司,45,1004户
20191030,浦东,金桥,证大家园(五期),79587元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5020036949878630/,2002年建成 ,板楼,1.55至1.9元/平米/月,科瑞,上海大业房地产开发有限公司,42,920户
20191030,浦东,金桥,东陆新村五街坊,57739元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013247/,2003年建成 ,板楼,0.4元/平米/月,上海民盈城投物业管理有限,上海城投置业管理有限公司,56,912户
20191030,浦东,金桥,阳光城市家园,54455元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009622/,2009年建成 ,板楼,0.8元/平米/月,上海伟发物业有限,上海阳光欧洲城投资发展集团有限公司,24,1110户
20191030,浦东,金桥,碧云新天地(一期),65518元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012976/,2002年建成 ,板楼,1.35元/平米/月,欣城,上海金桥出口加工区开发股份有限公司,90,1081户
20191030,浦东,金桥,晶波坊,46900元/m2,13套在售二手房,https://sh.lianjia.com/xiaoqu/5011000004005/,1996年建成 ,板楼,0.5元/平米/月,上海浦东新区东波物业管理有限,上海东波房产开发经营公司,109,1270户
20191030,浦东,金桥,新沪东公寓,61708元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012253/,2006年建成 ,板楼,1.35元/平米/月,上海中星集团申城物业有限,上海中星（集团）有限公司,7,268户
20191030,浦东,金桥,东陆新村三街坊,47424元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014069/,1993年建成 ,板楼,1.1元/平米/月,建工,上海建工房产有限公司,66,912户
20191030,浦东,金桥,沪东新村,39544元/m2,33套在售二手房,https://sh.lianjia.com/xiaoqu/5011000017409/,1953年建成 ,板楼,0.6元/平米/月,建工,上海建工房产有限公司,231,6690户
20191030,浦东,金桥,证大家园(三期),72361元/m2,25套在售二手房,https://sh.lianjia.com/xiaoqu/5011102209345/,2005年建成 ,板楼,1.15至2元/平米/月,科瑞,上海大业房地产开发有限公司,92,1296户
20191030,浦东,金桥,沪南船舶小区,54999元/m2,30套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011814/,1993年建成 ,板楼,0.83元/平米/月,船泊,长岛船厂房产,131,1664户
20191030,浦东,金桥,博三小区,55274元/m2,11套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010777/,1994年建成 ,板楼,0.3至0.8元/平米/月,上海驰振物业管理有限,上海驰振物业管理有限公司,69,1116户
20191030,浦东,金桥,伟业金锦苑二村,54360元/m2,12套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002529/,2003年建成 ,板楼,0.6至0.8元/平米/月,上海中凯物业有限,上海浦东伟业房地产开发总公司,105,1236户
20191030,浦东,金桥,证大家园(一期),68904元/m2,21套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014473/,2001年建成 ,板楼,1至1.55元/平米/月,上海证大物业管理有限,证大集团,133,809户
20191030,浦东,金桥,中惠广场,28249元/m2,20套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014788/,2008年建成 ,塔楼,2.3元/平米/月,上海久联物业管理有限,上海中惠房地产发展有限公司,4,1102户
20191030,浦东,金桥,金桥一景,71952元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000016938/,2001年建成 ,板楼,1.1元/平米/月,上海黎达物业发展有限,上海锦旋房地产有限公司,32,433户
20191030,浦东,金桥,金舟苑,47869元/m2,7套在售二手房,https://sh.lianjia.com/xiaoqu/5011000016219/,2002年建成 ,板楼,0.6至0.9元/平米/月,上服,上海南杨置业发展有限公司,50,529户
20191030,浦东,金桥,蓝城小区,53617元/m2,7套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003431/,1994年建成 ,板楼,0.7至0.8元/平米/月,浦房物业服务中心有限,申城地产,37,774户
20191030,浦东,金桥,东陆新村二街坊,43977元/m2,14套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014769/,1993年建成 ,板楼,0.5至0.8元/平米/月,欣城,上海建工房产有限公司,143,1885户
20191030,浦东,金桥,佳虹小区,43161元/m2,12套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000909/,1994年建成 ,板楼,0.8元/平米/月,上海建工物业有限,上海阳光欧洲城投资发展集团有限公司,69,1088户
20191030,浦东,金桥,丽江锦庭,44542元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009796/,2005年建成 ,塔楼/板楼,1.35元/平米/月,上海必成置业有限,上海必成置业有限公司,2,297户
20191030,浦东,金桥,仁恒森兰雅苑(一期),68102元/m2,16套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014672/,2012年建成 ,塔楼/板楼,5.6元/平米/月,上海仁恒物业管理有限,上海仁恒森兰置业有限公司,59,1006户
20191030,浦东,金桥,碧云新天地(二期),71608元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5011102208816/,2004年建成 ,板楼,1.35元/平米/月,上海欣城物业有限,金桥出口加工区房产发展有限公司,30,680户
20191030,浦东,金桥,金桥新村一街坊,46937元/m2,20套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009203/,1993年建成 ,板楼,0.28元/平米/月,上海畅苑物业管理有限,上海浦龙集团,131,2160户
20191030,浦东,金桥,东沟七村,38541元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002970/,1997年建成 ,板楼,0.6元/平米/月,上海浦东新区东沟物业有限,上海虹桥高尔夫俱乐部有限公司,53,882户
20191030,浦东,金桥,金泰小区,52697元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013638/,1996年建成 ,板楼,0.8元/平米/月,泰欣物业有限,陆家嘴,25,324户
20191030,浦东,金桥,碧云青年汇(二期),24933元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014678/,2007年建成 ,塔楼,5.8元/平米/月,上海群达置业有限,上海群达置业有限公司,4,1649户
20191030,浦东,金桥,绿城上海御园,88614元/m2,8套在售二手房,https://sh.lianjia.com/xiaoqu/5011000004288/,1986年建成 ,板楼,4.5至6.5元/平米/月,绿城,上海保利泓融房地产有限公司,42,905户
20191030,浦东,金桥,东沟二村,37592元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011000018784/,1993年建成 ,板楼,0.7元/平米/月,上海浦东新区东沟物业有限,上海虹桥高尔夫俱乐部有限公司,30,516户
20191030,浦东,金桥,中冶尚城,71567元/m2,13套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012532/,2010年建成 ,板楼,1.98元/平米/月,上海华高物业有限,上海中冶新域置业有限公司,52,1213户
20191030,浦东,金桥,金桥新村四街坊台儿庄小区,57778元/m2,7套在售二手房,https://sh.lianjia.com/xiaoqu/5011102208837/,1997年建成 ,板楼,0.55至2元/平米/月,上海畅苑物业管理有限,上海建工房产有限公司,82,1230户
20191030,浦东,金桥,莱阳新家园,48718元/m2,9套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012271/,2000年建成 ,板楼,0.45元/平米/月,上海庆宇物业管理有限,上海庆宁置业有限公司,59,744户
20191030,浦东,金桥,沪新小区,44201元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011000005496/,1986年建成 ,板楼,0.56元/平米/月,建工,上海建工集团,10,216户
20191030,浦东,金桥,东陆新村九街坊,49856元/m2,7套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013699/,1996年建成 ,板楼,0.6元/平米/月,上海安居房物业管理有限,上海城投置业管理有限公司,62,744户
20191030,浦东,金桥,柳博小区(博二小区),51633元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009217/,1994年建成 ,板楼,0.2至0.8元/平米/月,上海驰振物业管理有限,上海驰振物业管理有限公司,47,860户
20191030,浦东,金桥,东二小区,44088元/m2,23套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014497/,1996年建成 ,板楼,0.5元/平米/月,上海畅苑物业管理有限,上海浦龙集团,117,1976户
20191030,浦东,金桥,东沟六村,38065元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014167/,1993年建成 ,板楼,0.6元/平米/月,上海浦东新区东沟物业有限,上海建工房产有限公司,49,664户
20191030,浦东,金桥,伟业金锦苑三村,55904元/m2,16套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012650/,2003年建成 ,板楼,0.55元/平米/月,上海三凌物业管理,上海浦东伟业房地产开发总公司,109,1281户
20191030,浦东,金桥,高海家苑,59883元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002458/,2011年建成 ,板楼,0.98至9元/平米/月,上海南顺物业管理有限,弘达置业,16,412户
20191030,浦东,金桥,金桥花苑,61978元/m2,12套在售二手房,https://sh.lianjia.com/xiaoqu/5011000017105/,1998年建成 ,板楼,0.6至0.9元/平米/月,金新,金城集团,51,614户
20191030,浦东,金桥,联鑫坊,49165元/m2,16套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009821/,1998年建成 ,板楼,0.8元/平米/月,华新,上海虹桥高尔夫俱乐部有限公司,76,890户
20191030,浦东,金桥,银桥花苑,50907元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012188/,1998年建成 ,板楼,0.85元/平米/月,上海浦东华沙物业有限,上海开泰,48,538户
20191030,浦东,金桥,金桥名都,63233元/m2,7套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012630/,2004年建成 ,板楼,1.55元/平米/月,上海浦东金桥,上海金桥房地产发展有限公司,33,1126户
20191030,浦东,金桥,伟业金锦苑一村,51931元/m2,13套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002528/,2003年建成 ,板楼,0.85元/平米/月,海浦东伟业物业管理有限,上海浦东伟业房地产开发总公司,50,596户
20191030,浦东,金桥,正旺苑,52521元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014550/,2004年建成 ,板楼,1.1元/平米/月,上海欣城物业有限,上海正旺房地产开发有限公司,92,1334户
20191030,浦东,金桥,嘉屯苑,50239元/m2,9套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011749/,1999年建成 ,板楼,0.56元/平米/月,上海嘉屯物业管理有限,上海嘉屯房地产开发经营有限公司,64,744户
20191030,浦东,金桥,东陆新村七街坊,45340元/m2,9套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014131/,1993年建成 ,板楼,0.9元/平米/月,上海中凯物业有限,上海城投置业管理有限公司,108,1668户
20191030,浦东,金桥,金桥都市花园,69266元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012008/,2000年建成 ,板楼,1.2至2.61元/平米/月,上海浦东物业管理,上海金桥房地产发展有限公司,13,304户
20191030,浦东,金桥,莱金佳园,60902元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013256/,2004年建成 ,板楼,1.35元/平米/月,上海孜诚置业有限,上海莱金置业有限公司,21,372户
20191030,浦东,金桥,东五小区(浦东),44171元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013298/,1995年建成 ,板楼,0.8元/平米/月,上海安得物业管理有限,上海建工房产有限公司,64,828户
20191030,浦东,金桥,东一小区,44780元/m2,26套在售二手房,https://sh.lianjia.com/xiaoqu/5011000017847/,1994年建成 ,板楼,0.6至0.8元/平米/月,上海欣晨物业管理有限,上海金桥出口加工区开发股份有限公司,84,1665户
20191030,浦东,金桥,兰城小区,54690元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5011000006029/,1994年建成 ,板楼,0.8元/平米/月,浦房集团物业管理有限,上海驰振物业管理有限公司,47,738户
20191030,浦东,金桥,巨峰家苑(公寓),56818元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012304/,2005年建成 ,板楼,1.45元/平米/月,江西四安物业管理有限,上海金桥环元置业发展有限公司,53,759户
20191030,浦东,金桥,仁恒森兰雅苑(二期),72724元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5020038551401455/,2014年建成 ,板楼,5.6元/平米/月,上海仁恒物业管理有限,上海仁恒森兰置业有限公司,14,492户
20191030,浦东,金桥,高弘家苑,60276元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001245/,2011年建成 ,板楼,0.9至1.2元/平米/月,上海南顺物业管理有限,弘达置业,15,740户
20191030,浦东,金桥,永业小区,47127元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014511/,1992年建成 ,板楼,0.5至0.6元/平米/月,上海伟发物业有限,上海建工房产有限公司,104,1546户
20191030,浦东,金桥,张桥小区,44861元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002822/,1990年建成 ,板楼,0.9元/平米/月,上海伟发物业有限,上海伟发置业有限公司,40,578户
20191030,浦东,金桥,江南山水,60350元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000016221/,2000年建成 ,板楼,1.2元/平米/月,上海春川物业服务有限,上海鹏莱房地产开发有限公司,49,1158户
20191030,浦东,金桥,连城苑,64337元/m2,13套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013044/,2002年建成 ,板楼,1.15至1.5元/平米/月,上海陆家嘴物业管理有限,上海连城置业发展有限公司,46,749户
20191030,浦东,金桥,荷一小区,43138元/m2,7套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014724/,1995年建成 ,板楼,0.58元/平米/月,绿欣,金巷,65,1122户
20191030,浦东,金桥,证大家园(二期),69946元/m2,12套在售二手房,https://sh.lianjia.com/xiaoqu/5020036949877326/,2002年建成 ,板楼,1.55元/平米/月,科瑞,上海大业房地产开发有限公司,70,831户
20191030,浦东,金桥,金桥新城(一期),55480元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5020038393969922/,2002年建成 ,板楼,1.35至1.38元/平米/月,上海芸绮物业管理有限,上海金馨丽舍置业有限公司,28,447户
20191030,浦东,金桥,金桥横街小区,55804元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001068/,1996年建成 ,板楼,0.6元/平米/月,高桥,上海建工房产有限公司,20,349户
20191030,浦东,金桥,阳光欧洲城别墅(三期),59697元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5020038195795186/,2002年建成 ,板楼,1.5元/平米/月,上海市陆家嘴物业管理有限,上海富盛经济开发区开发有限公司,281,281户
20191030,浦东,金桥,禹洲金桥国际,43636元/m2,48套在售二手房,https://sh.lianjia.com/xiaoqu/5011000004939/,2008年建成 ,塔楼/板楼,6.8元/平米/月,厦门路,禹州集团,10,4257户
20191030,浦东,金桥,今达花园,60903元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011000017397/,2001年建成 ,板楼,1.05元/平米/月,上海市长宁区公房资产经营,上海鹏莱房地产开发有限公司,45,460户
20191030,浦东,金桥,锦欣苑,53308元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003384/,2002年建成 ,板楼,0.68元/平米/月,自主,上海东波房产开发经营公司,16,177户
20191030,浦东,金桥,东荷小区,45119元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014564/,1996年建成 ,板楼,0.8元/平米/月,上海建工物业有限,上海建工房产有限公司,94,1166户
20191030,浦东,金桥,东陆新村四街坊,45269元/m2,8套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014379/,1995年建成 ,板楼,0.95元/平米/月,上海安居房物业管理有限,上海城投置业管理有限公司,70,896户
20191030,浦东,金桥,景源佳苑,46186元/m2,12套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013548/,2004年建成 ,板楼,0.8元/平米/月,上海南顺物业管理有限,上海凯申房地产开发有限公司,39,596户
20191030,浦东,金桥,阳光城MODO自由区,38580元/m2,15套在售二手房,https://sh.lianjia.com/xiaoqu/509821540057622/,2013年建成 ,塔楼/板楼,6元/平米/月,阳光城,阳光城集团,2,462户
20191030,浦东,金桥,沪东花苑,46800元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000907/,1995年建成 ,板楼,0.6元/平米/月,船厂,沪东船厂,15,216户
20191030,浦东,金桥,金桥新村四街坊(长岛路1203弄),57438元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011102208580/,1997年建成 ,板楼,0.55元/平米/月,上海畅苑物业管理有限,上海浦龙集团,64,844户
20191030,浦东,金桥,上泰雅苑,53455元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011163/,2003年建成 ,板楼,1.2元/平米/月,上泰,上海上泰置业有限公司,34,460户
20191030,浦东,金桥,爱法新都,62738元/m2,15套在售二手房,https://sh.lianjia.com/xiaoqu/5011000017370/,2001年建成 ,板楼,1.15元/平米/月,爱洁,上海爱法房地产经营开发有限公司,37,524户
20191030,浦东,金桥,贝尔新村,47663元/m2,8套在售二手房,https://sh.lianjia.com/xiaoqu/5011000007070/,1997年建成 ,板楼,0.45元/平米/月,绿晖,上海申龙集团,18,328户
20191030,浦东,金桥,森兰名轩(二期),73478元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5020027674699539/,2015年建成 ,板楼/塔板结合,3.9至4.6元/平米/月,东湖,上海外高桥股份开发有限公司,35,405户
20191030,浦东,金桥,中大丽都,60652元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000017500/,2003年建成 ,板楼,0.9至1.38元/平米/月,古北,上海中星（集团）有限公司,39,785户
20191030,浦东,金桥,东陆新村八街坊,45127元/m2,7套在售二手房,https://sh.lianjia.com/xiaoqu/5011000004140/,1996年建成 ,板楼,0.8元/平米/月,上海安居房物业管理有限,上海城投置业管理有限公司,33,372户
20191030,浦东,金桥,证大家园(四期),71967元/m2,21套在售二手房,https://sh.lianjia.com/xiaoqu/5020036949878475/,2006年建成 ,板楼,1.55元/平米/月,科瑞,上海大业房地产开发有限公司,43,998户
20191030,浦东,金桥,黄山新苑,75808元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000017634/,2002年建成 ,板楼,0.9元/平米/月,黄山创新物业管理有限,上海合信房地产有限公司,37,407户
20191030,浦东,金桥,浦江东旭公寓626弄,51811元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5020038168530849/,2007年建成 ,板楼,1.1元/平米/月,上海实,上海虹阳置业有限公司,24,585户
20191030,浦东,金桥,璞真园,62673元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010232/,2003年建成 ,板楼,0.85元/平米/月,四商,上海瑞东置业有限公司,29,392户
20191030,浦东,金桥,寿一小区,43647元/m2,25套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014389/,1987年建成 ,板楼,0.8至0.95元/平米/月,上海建工物业有限,上海虹桥高尔夫俱乐部有限公司,208,2413户
20191030,浦东,金桥,陈家宅小区(浦东大道),46672元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000016516/,1982年建成 ,板楼,0.8至1.38元/平米/月,上海中意物业管理有限,大华集团上海华宜置业有限公司,75,1596户
20191030,浦东,金桥,新城碧翠,55983元/m2,13套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010045/,2012年建成 ,板楼,5.6元/平米/月,金钥匙物业顾问有限,上海东郡房地产开发有限公司,45,818户
20191030,浦东,金桥,金东名苑,56941元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003587/,2007年建成 ,板楼,0.8至1.3元/平米/月,建工,上海建工房产有限公司,37,1342户
20191030,浦东,金桥,伟莱家园,46148元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5011000017840/,1994年建成 ,板楼,0.95元/平米/月,上海中凯物业有限,上海浦东伟业房地产开发总公司,62,742户
20191030,浦东,金桥,金色米兰苑,50870元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002892/,2003年建成 ,板楼,0.8元/平米/月,上海伟发物业有限,上海阳光欧洲城投资发展集团有限公司,53,636户
20191030,浦东,金桥,海韵茗庭,56260元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011063202824/,2013年建成 ,板楼,2.95元/平米/月,上海华高物业管理有限,上海东翼房产有限公司,14,534户
20191030,浦东,金桥,中环滨江大厦,44212元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014232/,2008年建成 ,塔楼/板楼,4元/平米/月,上海同进物业服务有限,上海富岛房地产有限公司,6,700户
20191030,浦东,金桥,龙臣公寓,48730元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011045/,1997年建成 ,板楼,0.8元/平米/月,上海宏安物业管理有限,上海龙臣置业有限公司,62,734户
20191030,浦东,金桥,东靖苑,47322元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009420/,2001年建成 ,板楼,0.6元/平米/月,上海建浦房地产,上海建浦房地产有限公司,57,678户
20191030,浦东,金桥,金藤苑,47101元/m2,8套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014488/,1997年建成 ,板楼,1.35元/平米/月,上海实,上海家屯房地产开发经营有限公司,64,876户
20191030,浦东,金桥,利津小区,44509元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002391/,1997年建成 ,塔楼,1.4元/平米/月,宜运,赤峰宜远房地产开发有限责任公司,2,288户
20191030,浦东,金桥,同方锦城（C区）,57367元/m2,7套在售二手房,https://sh.lianjia.com/xiaoqu/5011000015537/,2004年建成 ,板楼,1.2元/平米/月,上海驰骋物业管理有限,上海城建(集团)公司,49,2391户
20191030,浦东,金桥,中大新苑,55695元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012260/,2001年建成 ,板楼,0.8元/平米/月,上海畅苑物业管理有限,上海浦龙集团,22,248户
20191030,浦东,金桥,浦江东旭公寓(669弄110-124号),50965元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5020038168528673/,2009年建成 ,板楼,1.1元/平米/月,上海实,上海虹阳置业有限公司,12,756户
