20191030,浦东,唐镇,唐丰苑,44013元/m2,16套在售二手房,https://sh.lianjia.com/xiaoqu/5011000004999/,2014年建成 ,板楼,1.24元/平米/月,上海金晨物业经营管理有限,上海唐城房地产开发有限公司,78,2178户
20191030,浦东,唐镇,仁恒东郊花园,71531元/m2,15套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000977/,2016年建成 ,板楼,5.6元/平米/月,上海仁恒物业管理有限,上海仁恒兴唐置业有限公司,52,1347户
20191030,浦东,唐镇,瀚盛家园,38604元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010066/,2009年建成 ,板楼,0.67元/平米/月,上海建工物业有限,上海建工房产有限公司,91,1054户
20191030,浦东,唐镇,齐爱佳苑,44241元/m2,11套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010261/,2008年建成 ,板楼,0.5元/平米/月,上海浦东利群物业有限,上海申昶房地产开发有限公司,71,852户
20191030,浦东,唐镇,浦发罗兰翡丽,61431元/m2,9套在售二手房,https://sh.lianjia.com/xiaoqu/5011000020223/,2015年建成 ,板楼,4.5元/平米/月,上海绿城物业有限,上海浦东发展置业有限公司,47,2047户
20191030,浦东,唐镇,保利金色唐城,52647元/m2,8套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010257/,2008年建成 ,板楼,1.2元/平米/月,绿地,上海市绿地集团置业有限公司,36,366户
20191030,浦东,唐镇,创新佳苑,44628元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002802/,2013年建成 ,板楼,1.95元/平米/月,富宁,上海建创置业有限公司,33,826户
20191030,浦东,唐镇,绿城玉兰公馆(公寓),77736元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003035/,2000年建成 ,板楼,4.5元/平米/月,上海绿城物业有限,上海龙骧房地产开发有限公司,146,563户
20191030,浦东,唐镇,同馨苑,36569元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012541/,2006年建成 ,板楼,0.35元/平米/月,上海同运物业服务有限,上海同运置业有限公司,80,990户
20191030,浦东,唐镇,棕榈泉花园,72626元/m2,17套在售二手房,https://sh.lianjia.com/xiaoqu/5011000018260/,2003年建成 ,板楼,4.8元/平米/月,上海联源物业发展有限,上海西北盛唐房地产有限公司,201,201户
20191030,浦东,唐镇,保利御樽苑(公寓),56718元/m2,17套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009840/,2011年建成 ,板楼,2.3至3元/平米/月,上海保利物业酒店管理有限,上海保利金鹏置业有限公司,39,1014户
20191030,浦东,唐镇,保集澜湾(公寓),52564元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019022/,2016年建成 ,板楼,3至4.1元/平米/月,上海保集物业管理有限,上海川杰置业有限公司,40,1133户
20191030,浦东,唐镇,金爵别墅,62513元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000017686/,2004年建成 ,板楼,4.9元/平米/月,金晨,上海金爵置业有限公司,146,146户
20191030,浦东,唐镇,鑫唐佳苑,43065元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009815/,2004年建成 ,板楼,0.5元/平米/月,上海建工物业有限,上海建工房产有限公司,29,386户
20191030,浦东,唐镇,白金瀚宫,78196元/m2,20套在售二手房,https://sh.lianjia.com/xiaoqu/5011000016952/,2005年建成 ,板楼,4.8元/平米/月,上海意晟物业管理有限,上海豪洲建设发展有限公司,285,285户
20191030,浦东,唐镇,华昌小区,29270元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000318/,1994年建成 ,板楼,0.35元/平米/月,新港,上海浦东王港房地产开发有限公,24,396户
20191030,浦东,唐镇,鑫港苑,34091元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009280/,2005年建成 ,板楼,0.38元/平米/月,上海浦东物业管理,浦东房地产开发公司,91,1080户
20191030,浦东,唐镇,张江公馆,47856元/m2,20套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002354/,2015年建成 ,板楼,5.8元/平米/月,新秀,上海华鸿天地房地产开发有限公司,7,736户
20191030,浦东,唐镇,金枫豪苑,42350元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012886/,2004年建成 ,板楼,1.8元/平米/月,上海浦东利群物业有限,上海金爵置业有限公司,160,160户
20191030,浦东,唐镇,毕加索小镇(一期)(别墅),46808元/m2,7套在售二手房,https://sh.lianjia.com/xiaoqu/5011000005409/,2010年建成 ,板楼,2.5元/平米/月,上海欣周物业管理有限,上海市绿地集团置业有限公司,97,97户
20191030,浦东,唐镇,阳光城魔都,54911元/m2,9套在售二手房,https://sh.lianjia.com/xiaoqu/5012587728121940/,2016年建成 ,塔楼/板楼,6.5元/平米/月,阳光城,上海宇特顺房地产开发有限公司,8,2386户
20191030,浦东,唐镇,虹盛小区,30553元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000018531/,1994年建成 ,板楼,0.3元/平米/月,暂无信息,暂无信息,23,378户
20191030,浦东,唐镇,绿城玉兰花园(一期),62704元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010871/,2011年建成 ,板楼,3.5至7元/平米/月,上海绿城物业有限,上海绿顺房地产开发有限公司,32,393户
20191030,浦东,唐镇,金融家,48486元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011063588254/,2015年建成 ,板楼,3.2至5.4元/平米/月,上海上实物业管理有限,上海鑫达置业有限公司,66,1277户
20191030,浦东,唐镇,宏伟新村,29965元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001803/,1990年建成 ,板楼,0.5至3元/平米/月,川杰,暂无信息,23,317户
20191030,浦东,唐镇,王港新雅路90弄,29110元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000007311/,1994年建成 ,板楼,0.45元/平米/月,无,暂无信息,17,216户
20191030,浦东,唐镇,唐欣苑,41358元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014222/,2004年建成 ,板楼,0.7元/平米/月,上海大华物业管理有限,上海申昶房地产开发有限公司,21,204户
20191030,浦东,唐镇,新馨白领公寓,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970675941518/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,6户
20191030,浦东,唐镇,恒生商业广场,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000020317/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,唐公馆(别墅),暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019224/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,新雅路99弄,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000005901/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,龙东大厦,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102208137/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,67户
20191030,浦东,唐镇,唐安路890弄4号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970523373849/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,金丰路495号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970554044636/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,2户
20191030,浦东,唐镇,唐兴路470号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970523373874/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,唐安路695弄29号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970523373832/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,唐安路695弄32-37号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970523373835/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,唐安路695弄48号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970523373843/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,培元新苑,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020030372696806/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,26,1768户
20191030,浦东,唐镇,上丰路1762弄25号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5017727269645869/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,王港老街118号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970751700994/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,张东路2201弄26-30号(双号),暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020024383835305/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,春泉路35号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970675941595/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,华东路3949号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970706350686/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,唐龙路89号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970523373856/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,上丰路700号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020028311396511/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,睿翔园,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5010435875582325/,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1,8户
20191030,浦东,唐镇,上丰路1810弄9号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5015615485555140/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,川沙路4168号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970675941521/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,2户
20191030,浦东,唐镇,云雅路452号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970660737106/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,上丰路1810弄9号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5015615485555140/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,唐丰路558号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970523373853/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,金丰路495号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970554044636/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,2户
20191030,浦东,唐镇,虹盛路227弄25号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970508169605/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,唐兴路470号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970523373874/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,唐安路695弄29号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970523373832/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,唐安路695弄32-37号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970523373835/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,唐安路695弄48号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970523373843/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,唐公馆(别墅),暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019224/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,唐安路695弄42号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970523373838/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,立新新村(浦东),暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009593/,1994年建成 ,板楼,0.38元/平米/月,暂无信息,上海龙骧房地产开发有限公司,79,128户
20191030,浦东,唐镇,唐安路1137号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970523373821/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,2户
20191030,浦东,唐镇,唐安路695弄23号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970523373828/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,中全研发楼,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102207860/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,5户
20191030,浦东,唐镇,龙东大厦,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102208137/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,67户
20191030,浦东,唐镇,新雅路99弄,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000005901/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,新馨白领公寓,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970675941518/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,6户
20191030,浦东,唐镇,大名城紫金九号2期,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020035835055058/,暂无信息 ,板楼,8元/平米/月,英家皇道物业管理服务有限,上海秀弛实业发展有限公司,27,600户
20191030,浦东,唐镇,办公楼浦东新区,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000015434/,1995年建成 ,未知,暂无信息,暂无信息,暂无信息,262,2216户
20191030,浦东,唐镇,唐镇阳光天地,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/50000000000013/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,48户
20191030,浦东,唐镇,张东路2201弄42-44号(双号),暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020026041036035/,2001年建成 ,板楼,1.5元/平米/月,复欣,张江股份有限公司,1,1户
20191030,浦东,唐镇,唐安路816弄3号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020032883036851/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,宏雅公寓,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/509977363956172/,1998年建成 ,板楼,暂无信息,新港,上海浦东王港房地产开发有限公,1,10户
20191030,浦东,唐镇,唐安路695弄31号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970523373834/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,云雅路374号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020026164199086/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,齐爱路168弄184号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970569249064/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,唐安路695弄11-14号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970523373823/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,唐安路695弄5-9号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970523373844/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,厂房浦东新区,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000017524/,1985年建成 ,板楼,暂无信息,暂无信息,暂无信息,437,894户
20191030,浦东,唐镇,龙东大厦,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102208137/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,67户
20191030,浦东,唐镇,春泉路35号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970675941595/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,云雅路452号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970660737106/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,顾唐路1001号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970782110121/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,培元新苑,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020030372696806/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,26,1768户
20191030,浦东,唐镇,上丰路1762弄25号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5017727269645869/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,唐镇,大名城紫金九号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5010503474917999/,2018年建成 ,板楼,4.5元/平米/月,英家皇道物业管理服务有限,上海秀弛实业发展有限公司,19,576户
20191030,浦东,唐镇,毕加索小镇(二期)(别墅),52749元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011000005408/,2011年建成 ,板楼,2.2至2.5元/平米/月,上海东郊皇庭物业管理有限,上海唐镇华飞房地产有限公司,70,70户
20191030,浦东,唐镇,龙东大道5401弄,31485元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000007686/,1993年建成 ,板楼,0.3元/平米/月,警虹,政府安置房,36,412户
20191030,浦东,唐镇,保集澜湾(别墅),64792元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000004029/,2016年建成 ,板楼,3元/平米/月,无,上海川杰置业有限公司,128,194户
20191030,浦东,唐镇,唐人苑,41806元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014221/,2002年建成 ,板楼,0.4元/平米/月,上海浦东利群物业有限,上海东塘置业有限公司,79,937户
20191030,浦东,唐镇,金枫公寓,30289元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013602/,2004年建成 ,板楼,0.45元/平米/月,上海枫林物业有限,上海浦东王港房地产开发有限公,31,368户
20191030,浦东,唐镇,同景苑,34073元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000004170/,2006年建成 ,板楼,0.7元/平米/月,上海同运物业服务有限,上海同运置业有限公司,71,852户
20191030,浦东,唐镇,金大元御珑宫廷(别墅),64152元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000852/,2014年建成 ,板楼,4至6.5元/平米/月,上海香梅物业管理有限,上海金堂置业有限公司,72,89户
20191030,浦东,唐镇,金大元御珑公馆(公寓),63489元/m2,9套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003304/,2013年建成 ,板楼,4.5元/平米/月,上海香梅物业管理有限,上海金堂置业有限公司,13,240户
20191030,浦东,唐镇,星纪元,45789元/m2,8套在售二手房,https://sh.lianjia.com/xiaoqu/5014579558002917/,2017年建成 ,塔楼,暂无信息,上海鸿茂物业有限,上海联明投资集团置业有限公司,2,271户
20191030,浦东,唐镇,保利御樽苑(别墅),57935元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000674/,2011年建成 ,板楼,2.6元/平米/月,上海保利物业酒店管理有限,上海保鑫置业有限公司,97,97户
