20191030,浦东,曹路,河滨城市花园,47857元/m2,30套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014215/,2006年建成 ,板楼,1.43至3元/平米/月,上海芸绮物业管理有限,上海美地芳邻房地产开发有限公司,66,1061户
20191030,浦东,曹路,川沙路562-572号(双号),暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020024424728795/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,曹路,金领国际(别墅),49205元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000123/,2009年建成 ,板楼,2.8元/平米/月,上海隆庆物业管理有限,上海天歌置业有限公司,36,36户
20191030,浦东,曹路,悦天地,33537元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000018878/,2016年建成 ,板楼,5.8元/平米/月,上海倚江物业管理有限,上海浦发振丰房地产发展有限公司,4,422户
20191030,浦东,曹路,龚华苑,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000020338/,1994年建成 ,板楼,暂无信息,暂无信息,暂无信息,13,102户
20191030,浦东,曹路,顾路公寓,53311元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003498/,1994年建成 ,板楼,5元/平米/月,顾路,上海曹路房地产开发经营公司,32,378户
20191030,浦东,曹路,金葵佳苑,50469元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102208282/,2014年建成 ,板楼,暂无信息,暂无信息,暂无信息,40,1938户
20191030,浦东,曹路,上川路1638弄,34641元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019639/,2000年建成 ,板楼,0.45元/平米/月,上海曹路物业有限,上海曹路房地产开发经营公司,4,62户
20191030,浦东,曹路,上川路1468弄,35082元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019828/,1995年建成 ,板楼,0.7元/平米/月,云琦,上海曹路房地产开发经营公司,12,204户
20191030,浦东,曹路,阳光苑民耀路268弄,35604元/m2,7套在售二手房,https://sh.lianjia.com/xiaoqu/5020043653920398/,1993年建成 ,板楼,0.55至0.7元/平米/月,暂无信息,暂无信息,33,537户
20191030,浦东,曹路,星海家园,38716元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000020491/,2011年建成 ,板楼,1.11元/平米/月,上海浦东东龙物业有限,上海中星（集团）有限公司,13,1146户
20191030,浦东,曹路,创联金海花苑,66381元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000015745/,2003年建成 ,板楼,1.8元/平米/月,上海芸绮物业管理有限,上海浦东天启房地产开发有限公司,136,136户
20191030,浦东,曹路,金钻苑北区,38205元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5020043580519805/,2009年建成 ,板楼,0.8至1.1元/平米/月,暂无信息,暂无信息,84,1198户
20191030,浦东,曹路,阳光苑民同路10弄40弄,39898元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5020043653920397/,1994年建成 ,板楼,0.7元/平米/月,暂无信息,暂无信息,42,540户
20191030,浦东,曹路,万科第五园,57128元/m2,14套在售二手房,https://sh.lianjia.com/xiaoqu/5011000004278/,2011年建成 ,板楼,4.2元/平米/月,上海万科物业管理有限,上海万科房地产有限公司,300,300户
20191030,浦东,曹路,丰怡苑,35723元/m2,13套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002393/,2006年建成 ,板楼,0.62元/平米/月,上海浦东新区龚路兴业物业管理部,上海顾路房地产开发经营公司,88,1056户
20191030,浦东,曹路,金海华城永华苑,44708元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011102208639/,2014年建成 ,板楼,1.25元/平米/月,上海曹路物业有限,上海曹路房地产开发经营公司,33,2301户
20191030,浦东,曹路,阳光苑民耀路98弄,41249元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5020043653920396/,2000年建成 ,板楼,0.7元/平米/月,暂无信息,暂无信息,23,270户
20191030,浦东,曹路,龚华公寓,35405元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014031/,1994年建成 ,板楼,0.55元/平米/月,上海浦东捷达物业有限,上海浦东龚路房地产有限公司,43,285户
20191030,浦东,曹路,申华小区,38053元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000016527/,1994年建成 ,板楼,0.55至5元/平米/月,绮芸,上海顾路房地产开发经营公司,16,276户
20191030,浦东,曹路,阳光苑民耀路97弄,34693元/m2,12套在售二手房,https://sh.lianjia.com/xiaoqu/5020043653920393/,1994年建成 ,板楼,0.7元/平米/月,暂无信息,暂无信息,33,528户
