20191030,浦东,联洋,仁恒河滨城(三期),106993元/m2,16套在售二手房,https://sh.lianjia.com/xiaoqu/5020038090937931/,2006年建成 ,板楼,4.8元/平米/月,上海仁恒物业管理有限,仁恒置业,21,1307户
20191030,浦东,联洋,迎春路1212号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905820/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,联洋,迎春路816号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905832/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,2户
20191030,浦东,联洋,证大立方大厦,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000015615/,2007年建成 ,未知,暂无信息,上海证大物业管理有限,上海天海有限责任公司,1,144户
20191030,浦东,联洋,太平人寿大厦,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011032/,暂无信息 ,未知,暂无信息,自主,上海信息大厦有限公司,1,114户
20191030,浦东,联洋,金融大厦,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014267/,暂无信息 ,未知,暂无信息,大峰物业管理（上海）有限,上海汤臣房地产开发有限公司,2,35户
20191030,浦东,联洋,上海信息大厦,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013717/,暂无信息 ,未知,暂无信息,仲量联行,上海电信公司信息世界分公司,1,262户
20191030,浦东,联洋,迎春路1200号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905819/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,联洋,迎春路838号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905836/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,联洋,紫槐路133号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970691146678/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,联洋,丁香路1354号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970751701243/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,联洋,紫槐路135号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970691146680/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,联洋,长柳路109号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970554045247/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,联洋,芳甸路255号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970599658125/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,联洋,芳甸路185号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970599658113/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,4户
20191030,浦东,联洋,浦东迎春路836号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970554045433/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,联洋,丁香路1346号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970751701240/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,联洋,丁香路1191号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970751701227/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,联洋,紫槐路133号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970691146678/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,联洋,丁香路1354号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970751701243/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,联洋,迎春路838号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905836/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,联洋,迎春路809号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905831/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,联洋,上海信息大厦,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013717/,暂无信息 ,未知,暂无信息,仲量联行,上海电信公司信息世界分公司,1,262户
20191030,浦东,联洋,迎春路1200号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905819/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,联洋,太平人寿大厦,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011032/,暂无信息 ,未知,暂无信息,自主,上海信息大厦有限公司,1,114户
20191030,浦东,联洋,金融大厦,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014267/,暂无信息 ,未知,暂无信息,大峰物业管理（上海）有限,上海汤臣房地产开发有限公司,2,35户
20191030,浦东,联洋,迎春路1212号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905820/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,联洋,金鹰大厦,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000017096/,2005年建成 ,板楼,18.6元/平米/月,联怡物业管理（上海）,上海浦东中核大厦房地产开发有限公司,2,169户
20191030,浦东,联洋,迎春路816号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905832/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,2户
20191030,浦东,联洋,证大立方大厦,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000015615/,2007年建成 ,未知,暂无信息,上海证大物业管理有限,上海天海有限责任公司,1,144户
20191030,浦东,联洋,芳甸路199号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970599658114/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,9,17户
