20191030,浦东,花木,新领地,45660元/m2,20套在售二手房,https://sh.lianjia.com/xiaoqu/5011000017281/,2002年建成 ,塔楼,1.35元/平米/月,无,上海飞乐房地产开发经营公司,2,716户
20191030,浦东,花木,杜鹃路157号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970599657909/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,2户
20191030,浦东,花木,锦绣路079号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970751701879/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,花木路1733号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970706350623/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,花木路1883弄282号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970706350637/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,兰花路245号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970492703045/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,兰花路167号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970492703039/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,牡丹路133,137,143号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970475925968/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,牡丹路143号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970475925972/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,梅花路1063号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970584453530/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,梅花路985号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970584453571/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,梅花路907号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970584453560/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,杜鹃路149号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970599657907/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,2户
20191030,浦东,花木,芳甸路1155号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970599658110/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,牡丹路127号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970475925967/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,梅花路1019号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970584453519/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,6户
20191030,浦东,花木,梅花路999弄37号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970584453578/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,2户
20191030,浦东,花木,杜鹃路40号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970599657920/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,芳甸路1122号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970599658109/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,花木路1745号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970706350628/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,花木路1883弄199号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970706350634/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,花木牡丹路343号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970706350647/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,花木路251号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970706350640/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,花木路1715号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970706350620/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,花木路1088号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970706350613/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,2户
20191030,浦东,花木,樱花路841号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905802/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,3户
20191030,浦东,花木,柳杉路59号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970706350914/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,银霄路238号等,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905751/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,樱花路521号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905790/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,花木路1733号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970706350623/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,花木路1883弄282号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970706350637/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,银霄路244-246号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905752/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,银霄路276号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905758/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,樱花路812号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905797/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,樱花路836号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905801/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,梅花路788号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970584453550/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,杜鹃路40号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970599657920/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,芳甸路1122号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970599658109/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,花木路1745号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970706350628/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,花木路1883弄199号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970706350634/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,花木牡丹路343号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970706350647/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,花木路1715-1729号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970706350619/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,柳杉路39号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970706350913/,1998年建成 ,平房,10元/平米/月,和记,和记黄埔,1,1户
20191030,浦东,花木,石楠路200,204号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970782109716/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,杜鹃路163号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970599657910/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,杜鹃路157号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970599657909/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,2户
20191030,浦东,花木,锦绣路079号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970751701879/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,梅花路1033号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970584453524/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,梅花路1071号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970584453533/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,梅花路1079号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970584453535/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,梅花路355号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970584453548/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,333世纪大厦,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/50000000000015/,暂无信息 ,未知,暂无信息,仲量联行,暂无信息,1,120户
20191030,浦东,花木,樱花路822号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905799/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,4户
20191030,浦东,花木,盛第大厦,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000016044/,1995年建成 ,板楼,4.3元/平米/月,上海信盛置业有限,上海盛第置业有限公司,2,445户
20191030,浦东,花木,传说九九会所,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020030867893895/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,建华钻石公寓,85073元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011988/,2008年建成 ,板楼,2元/平米/月,上海勤乐物业管理有限,上海建华房地产开发经营公司,2,64户
20191030,浦东,花木,梅花路999弄19号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970584453575/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,白杨路86号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5015365748592371/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,樱花路810号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905795/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,3户
20191030,浦东,花木,浦园千秋别墅,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013939/,2004年建成 ,板楼,8.1元/平米/月,上海金晨物业经营管理有限,上海千秋置业股份有限公司,20,20户
20191030,浦东,花木,御翠坊,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011726574596856/,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1,21户
20191030,浦东,花木,梅花路999弄6号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012723467070750/,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,银霄路280号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905759/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,6户
20191030,浦东,花木,传说九九会所,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020030867893895/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,浦园千秋别墅,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013939/,2004年建成 ,板楼,8.1元/平米/月,上海金晨物业经营管理有限,上海千秋置业股份有限公司,20,20户
20191030,浦东,花木,樱花路810号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970766905795/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,3户
20191030,浦东,花木,花木路1703弄,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020033742149715/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,花木路1701号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020033711754963/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,金色维也纳(别墅),暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000005219/,2003年建成 ,板楼,4.9元/平米/月,上海现代金晨物业有限,上海四季春置业有限公司,33,33户
20191030,浦东,花木,梅花路999弄19号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970584453575/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,浦东,花木,丽晶博园,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014741/,2003年建成 ,板楼,3.5元/平米/月,暂无信息,暂无信息,2,200户
20191030,浦东,花木,花木路1099号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970706350614/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,2户
20191030,浦东,花木,广洋新景苑(别墅),暂无,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003091/,2005年建成 ,板楼,4.6元/平米/月,上海联洋港力物业管理有限,上海广洋房地产开发经营有限公司,9,16户
20191030,浦东,花木,银亿公园壹号,97701元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5014942902693979/,2018年建成 ,板楼,9.8元/平米/月,上海丰诚物业管理有限,上海添泰置业有限公司,2,100户
20191030,浦东,花木,锦绣前程阳光苑,84481元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009843/,2008年建成 ,板楼,1.65元/平米/月,上海浦东新区花木,上海市花木房地产开发经营公司,8,166户
20191030,浦东,花木,瑞达新苑,91075元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014474/,2005年建成 ,板楼,1.9元/平米/月,上海陆家嘴物业管理有限,上海瑞达房地产开发经营公司,8,112户
20191030,浦东,花木,银良公寓,55688元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014423/,1997年建成 ,塔楼,1.5元/平米/月,上海颐人物业管理有限,上海银厦房地产公司,1,144户
20191030,浦东,花木,浦东世纪花园(别墅),暂无,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014085/,2006年建成 ,板楼,3.8元/平米/月,上海浦东物业管理,上海东上海联合置业有限公司,22,22户
20191030,浦东,花木,玉兰路71弄,71195元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009787/,1992年建成 ,板楼,0.34元/平米/月,花木,花木房产,3,48户
20191030,浦东,花木,玉兰路99弄,69167元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019670/,1990年建成 ,板楼,0.35元/平米/月,建工,上海建工集团,4,90户
20191030,浦东,花木,海桐苑,80829元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012866/,1996年建成 ,板楼,0.6元/平米/月,上海众达物业有限,众城集团,54,632户
20191030,浦东,花木,花木鑫丰苑,83269元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010833/,2003年建成 ,板楼,0.6元/平米/月,鑫丰,上海鑫丰房地产开发有限公司,34,390户
20191030,浦东,花木,建华公寓,76743元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012647/,1995年建成 ,塔楼/板楼,0.8至1元/平米/月,上海勤乐物业管理有限,上海建华房地产开发经营公司,44,630户
20191030,浦东,花木,樱花路309弄,85569元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009446/,2006年建成 ,板楼,0.4元/平米/月,上海勤乐物业管理有限,上海市花木房地产开发经营公司,17,204户
