20191030,奉贤,海湾,绿地香颂(奉贤)(别墅),16622元/m2,34套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011415/,2007年建成 ,板楼,1.4至2元/平米/月,上海科瑞物业管理发展有限,上海信莱置业有限公司,879,879户
20191030,奉贤,海湾,中港三村,14761元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010949/,1988年建成 ,板楼,4.5元/平米/月,清城,上海房产开发公司,58,893户
20191030,奉贤,海湾,奉炮公路432弄,20653元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019642/,1980年建成 ,板楼,暂无信息,强丰,上上地产,23,258户
20191030,奉贤,海湾,海滨新二村(奉贤),17459元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5015848898309547/,暂无信息 ,板楼,0.6元/平米/月,暂无信息,暂无信息,62,884户
20191030,奉贤,海湾,招商海廷(四期),19813元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102207902/,2011年建成 ,板楼,5.8元/平米/月,暂无信息,暂无信息,14,14户
20191030,奉贤,海湾,中港一村,15038元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000018581/,1978年建成 ,板楼,暂无信息,中港合作,河南中中置业有限公司,14,400户
20191030,奉贤,海湾,五四农场洪卫新村,13756元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000333/,1983年建成 ,板楼,暂无信息,暂无信息,暂无信息,19,572户
20191030,奉贤,海湾,英伦都市,23278元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102206463/,暂无信息 ,板楼,1.78元/平米/月,上海丽安物业管理有限,上海品磊置业有限公司 ,8,112户
20191030,奉贤,海湾,嘉业海悦苑,15188元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102206334/,2015年建成 ,板楼,1.6至1.93元/平米/月,上海纪联物业管理有限,上海悦昌置业有限公司,58,490户
20191030,奉贤,海湾,明城桂花园,16380元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009018/,1993年建成 ,板楼,0.4元/平米/月,暂无信息,暂无信息,44,824户
20191030,奉贤,海湾,世茂海滨馨苑,19445元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000616/,2011年建成 ,板楼,2.25元/平米/月,上海世茂第一太平物业管理有限,上海碧橙房地产有限公司,68,1485户
