20191030,静安,永和,永和二村,50187元/m2,49套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013489/,1995年建成 ,板楼,0.8元/平米/月,上海北城物业有限,大宁房地产开发有限公司,135,3253户
20191030,静安,永和,华瑞大厦,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014899/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,185户
20191030,静安,永和,场中路2310号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020020771306821/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,静安,永和,平遥路97号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020022541723423/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,静安,永和,交城路465-467号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970554044476/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,静安,永和,汶水路480号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001166/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,2,6户
20191030,静安,永和,平遥路163号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970691145753/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,4户
20191030,静安,永和,国际青年创业社区,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020028057594833/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,静安,永和,美奥菲思创意产业园,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102209654/,2010年建成 ,未知,暂无信息,暂无信息,暂无信息,6,21户
20191030,静安,永和,场中路3404号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970475925539/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,静安,永和,诺诚1895创意园区,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102208988/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,7,12户
20191030,静安,永和,汶水路885号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970614862459/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,静安,永和,共和新路3080号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970691145966/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,静安,永和,增美园区,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020027880388442/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,2,6户
20191030,静安,永和,交城路358号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016752169749210/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,静安,永和,交城路208号,52461元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5016389495337973/,1995年建成 ,板楼,暂无信息,暂无信息,暂无信息,1,12户
20191030,静安,永和,场中路2260号,51170元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000018972/,1996年建成 ,板楼,2元/平米/月,双明,上海恒基房地产开发公司,4,60户
20191030,静安,永和,望源公寓,54226元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014099/,2000年建成 ,板楼,1.2元/平米/月,上海望源房地产开发有限,上海望源房地产开发有限公司,21,230户
20191030,静安,永和,绿泉家苑,57288元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013290/,2005年建成 ,板楼,1.5元/平米/月,上海彭浦物业管理,上海绿福房地产开发经营有限公司,2,85户
20191030,静安,永和,永泉公寓,51686元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014635/,2002年建成 ,板楼,1.25元/平米/月,上海彭浦物业管理,上海彭浦商品住宅开发总公司,29,300户
20191030,静安,永和,绿雅苑,47634元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010054/,2002年建成 ,板楼,0.98元/平米/月,上海宝卫物业管理有限,上海雅绿房地产开发经营有限公司,20,234户
20191030,静安,永和,静安府东区,104781元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/508779161676925/,2018年建成 ,板楼,6.9元/平米/月,华润物业有限,上海华泓钜盛房地产开发有限公司,241,1606户
20191030,静安,永和,盛世馨园,54782元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014918/,2004年建成 ,板楼,0.74元/平米/月,上海闸林物业管理有限,上海建舜置业有限公司,47,520户
20191030,静安,永和,盛世家园,52848元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000016397/,2002年建成 ,板楼,0.9元/平米/月,中一,上海豪康房地产有限公司,74,867户
20191030,静安,永和,静安府西区,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020029665741211/,2018年建成 ,板楼,6.9元/平米/月,华润物业有限,华润置地上海有限公司,201,1316户
20191030,静安,永和,永和家园,61582元/m2,7套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012224/,2007年建成 ,板楼,1.5元/平米/月,上海科瑞物业管理发展有限,上海城联房地产开发有限公司,58,1007户
